,0,1
0,0.3990201220469503,0.6009798779530499
1,0.8811422066309024,0.11885779336909764
2,0.33638472594031554,0.6636152740596845
3,0.9847824870757119,0.015217512924288119
4,0.20986133300788268,0.7901386669921172
5,0.6436052135637393,0.3563947864362606
6,0.6504073942725455,0.34959260572745443
7,0.46383563833700664,0.5361643616629934
8,0.4670574261792614,0.5329425738207385
9,0.5421914984617239,0.4578085015382763
10,0.423932661723875,0.5760673382761249
11,0.20119518245155035,0.7988048175484498
12,0.5876125581421678,0.4123874418578322
13,0.2575977050943174,0.7424022949056827
14,0.05863230948330371,0.9413676905166961
15,0.8292120676931918,0.17078793230680828
16,0.953385222109988,0.04661477789001191
17,0.42542639705351465,0.5745736029464853
18,0.29117733494990006,0.7088226650500998
19,0.15867616891137426,0.8413238310886256
20,0.8519514505924735,0.1480485494075265
21,0.3059559514143086,0.6940440485856915
22,0.4157096621191487,0.5842903378808513
23,0.0914120288194166,0.9085879711805834
24,0.5522716751987126,0.4477283248012876
25,0.5,0.5
26,0.8121381920814873,0.1878618079185126
27,0.08577667792083173,0.9142233220791683
28,0.299994842839432,0.7000051571605682
29,0.34487005201626114,0.6551299479837388
30,0.8830519522800097,0.1169480477199901
31,0.1839455268637365,0.8160544731362633
32,0.8274650271775602,0.17253497282243976
33,0.5869084295673781,0.413091570432622
34,0.5982943188601653,0.4017056811398349
35,0.9725549659523749,0.027445034047625175
36,0.6070534703979169,0.3929465296020831
37,0.7772838691966091,0.22271613080339092
38,0.39354914322017753,0.6064508567798222
39,0.3660627268705556,0.6339372731294445
40,0.43276721230799325,0.5672327876920068
41,0.32879062527981845,0.6712093747201819
42,0.15397679705020823,0.8460232029497917
43,0.2900494539748051,0.709950546025195
44,0.2726403720366425,0.7273596279633575
45,0.5405405909264589,0.45945940907354105
46,0.8787611279945863,0.12123887200541372
47,0.005978240062928496,0.9940217599370715
48,0.3637725143488445,0.6362274856511555
49,0.27114503667250056,0.7288549633274992
50,0.5,0.5
51,0.09783319844968115,0.9021668015503187
52,0.8572416050892441,0.142758394910756
53,0.3301124159707383,0.6698875840292617
54,0.003849607848607742,0.9961503921513921
55,0.2161274364114466,0.7838725635885534
56,0.1562202407366691,0.8437797592633309
57,0.14181916690739357,0.8581808330926066
58,0.26103634012785415,0.7389636598721456
59,0.5108016981471625,0.48919830185283764
60,0.5239927430893125,0.4760072569106875
61,0.37802924409006594,0.621970755909934
62,0.3007052940065093,0.6992947059934908
63,0.8081230232578738,0.19187697674212623
64,0.5782447799952374,0.4217552200047627
65,0.8192257268698342,0.18077427313016559
66,0.9038597155219982,0.09614028447800171
67,0.5900563633987276,0.4099436366012724
68,0.9327227528408764,0.06727724715912384
69,0.3259770560808887,0.6740229439191112
